username,content,msg_id,user_id,timestamp
CrapsN,sen yaşıyor musun? Ömer?,71eeedd3-bdb7-4192-835a-d403cb7fe78e,26096248,2025-05-07T18:20:14.719029
Skyra_xd,bora abinin bgt admini dava etmesini gördün mü,9d861ab3-319a-4101-9bb8-1d66e34adf54,26841436,2025-05-07T18:20:17.990903
seto0_1,ahahahaha çok komiksin,c45e8c82-9fee-4b2f-87b1-50f0ec025912,26064644,2025-05-07T18:20:18.452427
ABlKlZLARREGLOLMASINYA,öyle olsa oyunlardan zevk almazdın,10e957b6-4f8e-4f09-bfcc-5301960cc0aa,60644258,2025-05-07T18:20:22.403062
chifyu,evet,87ea4edb-f1b2-4d6b-bcc7-5fd0cda65cde,26309667,2025-05-07T18:20:22.880128
Nafune,naru kaza geçirmiş,0075b465-7cac-415a-abd0-89fd7a03103b,29831338,2025-05-07T18:20:26.116722
Zarafel,naru çok gerginsin,50312579-a983-4c44-9cbf-48adf37951ee,42602144,2025-05-07T18:20:32.902816
CrapsN,naber nasılsın?,653789cd-dc17-445b-b165-dc9f81ac8710,26096248,2025-05-07T18:20:33.132796
SiIenziatore,lol camiasında dede sayılırsın zaten,350d68c5-d640-4319-8baf-9c55f2a6f01c,45892073,2025-05-07T18:20:33.612889
Dertli_Doktor,,8edeacbe-f17b-4597-968b-c7b79692121b,27709926,2025-05-07T18:20:33.905281
sametizzz,@Skyra_xd harbiden mi hashahsahsah,dd67a0c1-68f4-4a39-b808-0fb303c1a4ce,26931912,2025-05-07T18:20:33.905281
Atemwastaken1,kazın duru mu iyiy mi,99d385aa-cf0b-45ae-a42c-5625bb978cd4,44340261,2025-05-07T18:20:35.592305
YuEmDu2,ahlayan naru,1874f016-dc8e-4098-bd5c-3d66e483d94c,34783198,2025-05-07T18:20:37.549556
emrebozkurtx,yok martini,f1f5805c-980a-47a8-9480-fcf2a8aea142,40345061,2025-05-07T18:20:40.802759
SUFON,bu mojitoyo nolmuş elwindden sonra mkj,01e205d1-74f9-4fda-aeb2-909203fb2280,30593673,2025-05-07T18:20:41.262846
ramelowb,jahrein levoya geçirmiş,17a92052-2d5f-4d59-b55b-10b24eb8d0eb,38888468,2025-05-07T18:20:41.827184
Skyra_xd,bora abinin bgt admini dava etmesini gördün mü,613e3598-8e57-45a3-9d0d-a0cdd76e9a46,26841436,2025-05-07T18:20:47.013810
chifyu,mojitonun soyadı da kocaman onun özelliği ne olurdu acaba,0847124c-85cf-41db-95fc-8e28d77caa82,26309667,2025-05-07T18:20:49.033926
Austin_3_16,oyyyyy,914e8a17-79a7-420c-9411-fb0d1536559f,26945826,2025-05-07T18:20:50.543252
chifyu,iyi şkür  sen nasılsın kanki,aa40f25b-36dd-4cfc-8522-a455d3ec4f84,26309667,2025-05-07T18:21:00.512570
ABlKlZLARREGLOLMASINYA,abi wolfteam ne zaman geceriz,2c4d7cd5-9589-4569-9083-6f619c0c52a2,60644258,2025-05-07T18:21:05.697704
Dertli_Doktor,ne demiş,dd30202b-2a4e-40fa-99d9-47788ee984cb,27709926,2025-05-07T18:21:06.639769
L1nus_pelt,usta bu mojito koçun banyoya sıçan mıydı,c9a8be39-5c01-48c5-a81a-488c3e744da3,47675094,2025-05-07T18:21:07.356627
mathe5,adam gergin degil öyle söyledigim icin güzelce sordu arkadaslar ben gerilmedim aw size ne xd,9430eb12-b3a1-465e-8891-5e8f74f726d0,26782749,2025-05-07T18:21:19.366468
Skyra_xd,bora abinin bgt admini dava etmesini gördün mü,86006cbb-ba27-4287-a07f-c7296a997a79,26841436,2025-05-07T18:21:29.298981
HeRo1MaN,bigdick alınca ne oluyor abi?,c3123871-5559-4f82-8b83-4e6164fdc12a,57538607,2025-05-07T18:21:31.973562
CrapsN,iyiyim bende seni gördüğüme sevindim,49c8c3b1-e1ce-4c42-bf7d-0c4347903f6b,26096248,2025-05-07T18:21:34.846461
Atemwastaken1,drama canavarı,8e070750-da76-4656-b57a-2f278d1564c1,44340261,2025-05-07T18:21:38.530350
ForthEorlingas,doğruysa iyi yapmış,963c8c69-f6f2-4d20-8d51-ee3d6421ba7f,28651598,2025-05-07T18:21:38.755755
Austin_3_16,bütün magazin haberlerinin linki gelsin,502cc351-e67a-457c-91a3-ea6052805569,26945826,2025-05-07T18:21:39.496482
sakolandin,Levo depresyonda ciddiye almayın şu adamı,7dc252ee-d9b1-4f7c-8847-1eb3943a8ac4,26927992,2025-05-07T18:21:42.393061
ABlKlZLARREGLOLMASINYA,abi biraz dedikodu yapalım,095ddc07-b5e9-4cf2-986c-5d72829aa6d4,60644258,2025-05-07T18:21:42.932245
Nafune,dramazdım,77a7dc76-83ec-4ad7-a463-40af6140072c,29831338,2025-05-07T18:21:45.323571
chifyu,,dc459b06-199b-4034-955a-82a34f55939a,26309667,2025-05-07T18:21:48.286236
Kubai1,öyle bir şey yokmuş,cb7a0cf0-d40e-4064-b29d-9bea16a10e88,26859579,2025-05-07T18:21:52.156867
Belalii311,,d74abdf8-b517-4bd5-a82c-7511a88a94d3,27168977,2025-05-07T18:21:57.790185
SemihKai,yarın açıklama yapacakmış,f5a62904-002b-4eba-b6db-909caf57f62c,26079319,2025-05-07T18:21:58.026284
chifyu,,eb6136ed-25ae-475f-844b-6a0b3440d24a,26309667,2025-05-07T18:21:58.262112
ramelowb,dedigi şey ben hapise girdigimde bir kere bile evime gelmedi destek olmadı sonra zaten instagramdan takipten ciktilar kendilerini,5b0fba16-c5a9-4ea5-8804-12600b918ccd,38888468,2025-05-07T18:22:00.202180
Maethrys,yalan o,ec4bf074-2783-4d60-ba29-bfb7f17743ad,26966798,2025-05-07T18:22:01.424231
Kubai1,yok değil abi link atlıyıor mu buraya,36322423-14bf-4f38-a16d-e1858f48896b,26859579,2025-05-07T18:22:01.424231
eren4231,ronaldo zeitnot u maç sonu bad player kebap falan yazıp report etmiş,c9124ecf-70a0-4324-93bd-0927236136bb,28775186,2025-05-07T18:22:04.543181
sebilll,,b5bb9537-7f4d-4f2a-9086-3ea5a8950fbd,26920966,2025-05-07T18:22:10.462145
aventador420,4-12 falan oynamıştı zeitnot o maç,c5218ae1-4a5d-4cd1-bae1-79d596177e0c,8480213,2025-05-07T18:22:13.912109
Pitann,Ben de hiç dedikodu sevmem. Ne varsa dökelım lutfen,50018499-8b57-4b7e-8dab-2df6be558c10,48868524,2025-05-07T18:22:16.575263
Celil_K,bgt admini tweet?,d2b1bb9c-c4e8-4758-97ec-8bbfd3e9e1e7,30278004,2025-05-07T18:22:19.312173
Clewerr,bu ciddi mi sakmkadsmkasdmkş,c433e6ae-40bb-4787-b5e1-a5d50a3bbb13,26911489,2025-05-07T18:22:22.955441
Kubai1,,7f020796-a5a6-41e1-9bac-a043d1c3e1b1,26859579,2025-05-07T18:22:24.162099
yancar3455,levo mu depresyonda sadece ahjsgdjasdasdsad,acb47faf-42cb-49a3-89a0-83ab11660d6e,1347791,2025-05-07T18:22:24.622836
CrapsN,dedikodu hadi,9ee13528-e6ee-4493-8284-d6cf4c842391,26096248,2025-05-07T18:22:25.096347
sametizzz,@Skyra_xd o kötü iftiraları Coach Nova yalanladı neden halen aynısını iddia ediyorsunuz,208a4829-2348-467c-80f0-ca1f9aa780fc,26931912,2025-05-07T18:22:27.858414
eren4231,niye kebap vs yazıyor aq,e9a6b903-851d-4d6e-a879-3bfd00e2d26e,28775186,2025-05-07T18:22:30.272590
ErtugrulBen,Jaho ile levo küs galiba takiplesmiyolar vs baya iyi degillermiydi onlar,5f8fd5e0-2ee7-459b-bcd9-34d68e231d75,27111118,2025-05-07T18:22:30.272590
Dertli_Doktor,ayıp etmiş o zaman baya komşu değillermiydi zaten,83877db0-ae52-4063-99e1-2058a9e9ffd7,27709926,2025-05-07T18:22:31.231713
Austin_3_16,rte tcli kapatmaya karar vermiş lgbtyi yaydığı için,62c6c2b9-8f34-4dff-9dfb-d859a4e0dab4,26945826,2025-05-07T18:22:31.977689
CrapsN,dramazdım,ed51c03f-759c-4272-8fb6-b01877bf2a9e,26096248,2025-05-07T18:22:35.591899
ABlKlZLARREGLOLMASINYA,bi elimde cekirdek bi elimde kola cok fena DRAMA bekliyorum,f333ff6a-d491-4ae6-a247-378523e9cb4e,60644258,2025-05-07T18:22:36.346717
sakolandin,Cago antidepresan içiyor mu,9f4c10d9-6c2d-4446-b693-0391f6b7dfe8,26927992,2025-05-07T18:22:42.224212
CrapsN,#Dramazdim,81b4e1bb-6000-4ecf-8833-9a7838248704,26096248,2025-05-07T18:22:50.322100
tayfunneptune,,10957a81-a7d5-40ad-a9e7-390092fc380d,26966864,2025-05-07T18:22:58.794104
CrapsN,,f3d04243-bf0b-4b85-8704-0ca735c77be8,26096248,2025-05-07T18:23:03.392350
simonrileyreal,?,6c1d6cd9-5bf3-4c29-8c05-84af3cff4ae0,54449347,2025-05-07T18:23:06.291971
ABlKlZLARREGLOLMASINYA,misalliiiiii metin 2222,b1aaaabd-77ce-4414-b487-b0cde64bbb5f,60644258,2025-05-07T18:23:06.753840
bengeldim00,misa mı yendi,69096f3a-0617-4e25-8bc3-84bdc42a6d2d,26997034,2025-05-07T18:23:06.753840
aventador420,"kanka kebap yazmasını ırkçılık olarak algılaman garip çünkü kebap sembolu benimsenmiş artık, yıllar öncesine dayanıyor bu espiri countryball'ara kadar",dcb41352-ed04-4de8-902d-e13d4e055eb2,8480213,2025-05-07T18:23:09.938132
sametizzz,Hahsahsahsha,e7b8cda9-f880-4739-9dc1-5ad1e3bb6b95,26931912,2025-05-07T18:23:10.185468
sylmz53,,60c63097-b62f-4410-a77a-67f240f58362,39383648,2025-05-07T18:23:10.427361
Skyra_xd,,620fc121-e64d-447c-aee1-cfeaf105278b,26841436,2025-05-07T18:23:11.641783
Maethrys,"dünkü gerizekalı dediğin çocuk paylaşmış ""SUP tarafı BGT Ceosunu dava etmekle tehdit etmiş"" falan diye",7214f2fc-3206-4589-bf53-e402b9a612b7,26966798,2025-05-07T18:23:12.885828
Dertli_Doktor,,7665e9d6-7392-44f5-b8d8-a681444b978d,27709926,2025-05-07T18:23:16.821587
Promode,her hafta metin 2 editi paylaşıyolar kopartıyo ya,c706bc13-7987-408d-b3cf-5ef60173806b,9178142,2025-05-07T18:23:18.500354
sylmz53,aç alfa ulf,7c8e057d-fd2b-4919-888a-48257709f769,39383648,2025-05-07T18:23:24.082804
lasttourlandtv,Vov vov vov bedensel savaşçı batu,fa16765a-f53a-45a2-83c3-cc9703afbc10,27078582,2025-05-07T18:23:30.854295
Belalii311,mimik oynamadı,0b9dcf98-9b3a-444c-ba9f-8b04f1db0500,27168977,2025-05-07T18:23:31.842790
ABlKlZLARREGLOLMASINYA,acil&nbsp;https://x.com/thecoachnova/status/1920131991082516701&nbsp;,70968be2-b823-4fe5-ac59-2d1026abec12,60644258,2025-05-07T18:23:32.582766
Atemwastaken1,supa bakmıyorum bile desede patlasak,86e6fc00-1bfc-45f6-84ce-6b22bd555269,44340261,2025-05-07T18:23:45.940416
simonrileyreal,knk irkcilik yapmak icin kullaniyorlar zaten kebabi,208fc891-9194-4b87-845c-752adab8a335,54449347,2025-05-07T18:23:59.049063
jejeje35,okuyor,4514d372-d931-406f-8600-97af8a21fc5a,35009608,2025-05-07T18:24:03.591792
ahmedsadas,TURAN TAKTİĞİ YAPIN ATALARIMIZIN BİZE ÖĞRETTİĞİ TAKTİK,2e6abe37-d871-40a9-b4ce-f389c33cb1b7,40605845,2025-05-07T18:24:06.907413
sametizzz,Nova iftiraları yalanlamış. Bu zamanzingo denen eleman mal mı,5ffdcbd5-8638-4f3f-a5d3-9110a7af97d8,26931912,2025-05-07T18:24:15.335473
sakolandin,Boş twit,477ed912-a9ac-4dd0-92cc-3541c9d93924,26927992,2025-05-07T18:24:21.266548
Promode,,89768c75-4e22-4fdf-a121-ecd97e185720,9178142,2025-05-07T18:24:22.511583
Maethrys,çok mal amk,7e319947-a140-462f-8e46-2460396c5717,26966798,2025-05-07T18:24:26.569727
lasttourlandtv,Çoktan engeli koymuştuk,b626b619-beff-4465-873a-18e55a9ff7c5,27078582,2025-05-07T18:24:27.995734
aventador420,ilginçsiniz,e8063d6f-f986-40f3-bf28-3ff4a371a760,8480213,2025-05-07T18:24:28.234221
Maethrys,delirdim,64b0626d-9428-4c00-9176-68ddb937512d,26966798,2025-05-07T18:24:29.873681
Bugron,ALTTA KLUP YETKİLİLERİ YAZMIŞ GERÇEK DEĞİL KOLPA DİYE,83fcfa19-1a63-42f8-992c-1826a3c5c454,26926516,2025-05-07T18:24:32.516852
Promode,etkileşim vermeyin çok boş,ac7d0ceb-d5c9-4980-9e12-f27045d67b59,9178142,2025-05-07T18:24:36.122462
Skyra_xd,gazateciye saygı biraz,3b585f3e-1cba-4ab5-a065-4e09722d4a59,26841436,2025-05-07T18:24:37.562774
sametizzz,Hah şu paylaşımı komediydi,a384797d-cbf9-413f-9d11-1734320a24ce,26931912,2025-05-07T18:24:38.295004
klamorvayne,misa postlara bakar mısın,61dcac22-9884-4b71-a83a-c5f7088a46eb,40701519,2025-05-07T18:24:38.295004
hazerrr,altta bgt genel menajerinin cevabı var,b2efe497-9946-4703-9811-2b6c8ab03554,26190356,2025-05-07T18:24:39.721370
ABlKlZLARREGLOLMASINYA,LSAKDLSAKDLKWALDKAS,b37ea6bb-d14f-4f4f-bfa8-107a2e843004,60644258,2025-05-07T18:24:41.377458
Maethrys,,de1e0b62-7c15-4800-8166-439790ce5d21,26966798,2025-05-07T18:24:44.013904
chifyu,neden bu adama sinir oldun ki sen,af40ebb9-3474-445d-bf9e-986790b968a4,26309667,2025-05-07T18:24:45.970330
k0nGc,SAYGIM ARTTI.,cf98d7e8-11be-431e-8786-3e9205331e7b,28443880,2025-05-07T18:24:46.205518
moonrock2,,2af38d65-0eaa-4395-86d8-611faa10dc0b,7125998,2025-05-07T18:24:46.667878
ABlKlZLARREGLOLMASINYA,ortalık orospusu diyebilir miyiz,cec037df-9e51-47e0-960e-36d86d65d0c4,60644258,2025-05-07T18:24:49.561882
Promode,,690cb585-ce72-43f5-8cd8-b1f4d1eff119,9178142,2025-05-07T18:24:54.844306
sebilll,,44416b58-1d13-4f83-9cd3-069fb55fc46b,26920966,2025-05-07T18:24:55.574086
CrystalComet,,0fd15849-094c-4b15-9136-2c38363924ae,42253773,2025-05-07T18:24:57.720044
Maethrys,etkileşim manyağı,da3b0933-0252-43ba-a8d4-890bb57c5610,26966798,2025-05-07T18:24:57.952265
asasin505,,5c63e405-6b88-42fc-8783-e3c615c933ba,38265096,2025-05-07T18:24:58.414166
Pitann,acil durum sinyali vermiş,68d2d5dd-4ff3-40b1-9186-eb5d6ac7e0a9,48868524,2025-05-07T18:24:58.414166
Kubai1,,dcac3950-5807-4df7-b15d-7fedb0c57fa5,26859579,2025-05-07T18:24:59.378506
Belalii311,,39429791-7caa-43eb-9965-e69f339dabc8,27168977,2025-05-07T18:24:59.601734
Zarafel,Adam lol pp li random biri girdiği triplere bak NARU ASDKASDKLASFD,5aaabb1b-c526-4b5d-8900-b0dcf290b16b,42602144,2025-05-07T18:25:01.054729
YuEmDu2,sylas ppli öğk,548a1207-1dd9-4dc4-85ae-2b3b6d43396d,34783198,2025-05-07T18:25:06.029729
seto0_1,salağın teki amk boş ver,1aa05480-9300-4cdc-b593-c7faac6165e0,26064644,2025-05-07T18:25:06.487133
simonrileyreal,ilginc olan sensin hacim. adamlar csgo da turk gordugunde de average kebab falan yaziyorlar dumduz irkcilik iste,c2f7366a-b1ba-43e3-9fdc-63dcef63a19c,54449347,2025-05-07T18:25:06.487133
Skyra_xd,hukuk devletindeyiz naru gazatecilere saygı,cacbafc3-e2b5-4924-ae38-470d5f5ba6c4,26841436,2025-05-07T18:25:12.294926
sakolandin,Acil,c00d3a6c-3ff5-4060-9fc3-b545ba26bf6f,26927992,2025-05-07T18:25:17.628649
ABlKlZLARREGLOLMASINYA,,b018a4ba-c129-4ba6-8816-a3bcdfd191d9,60644258,2025-05-07T18:25:18.621121
CrapsN,@boostgateesports konuşş hemen,a1a2e28d-04e8-46aa-862e-441076c5e595,26096248,2025-05-07T18:25:18.859032
aventador420,alındın mı kebap denmesine ciddi soruyorum,449d5c46-c048-4ce5-85b2-dd6e925f63c7,8480213,2025-05-07T18:25:30.621133
asasin505,,aa8889fa-0306-4358-b242-09975ae5e432,38265096,2025-05-07T18:25:32.621477
C1ncunn,olay ne,da1c84f6-944e-46aa-beb2-bd158e3b24fa,27658879,2025-05-07T18:25:33.375724
Belalii311,polis sireni attıysa ful ciddiyet okuyalım lütfen @Naru,a739cf55-28b9-4105-86cd-061b5863e339,27168977,2025-05-07T18:25:39.221599
Skyra_xd,,55f326af-be9c-4fed-a7bb-a2dd461f9a1e,26841436,2025-05-07T18:25:45.751909
Maethrys,,535a07e3-403e-4e14-8a77-f89442b62e3a,26966798,2025-05-07T18:25:50.172065
Skyra_xd,POLICEPOLICE,c3574cbe-4bbe-442f-85b3-466bd20b7c8b,26841436,2025-05-07T18:25:56.291242
ABlKlZLARREGLOLMASINYA,şu sirenden sonrasını okumadım,fa4d9b58-da46-44bc-8c31-f73711d0398e,60644258,2025-05-07T18:25:56.988275
seto0_1,malın teki kanka bu cocuk,6dff54b1-36c8-4b07-88a2-c76a69d3c09b,26064644,2025-05-07T18:25:57.526630
asasin505,,4bbbdd18-d6fb-44e5-bcca-122656a0a873,38265096,2025-05-07T18:25:59.200928
C1ncunn,ben drama severim,4dcaf1ee-6c38-4237-aae0-337240e4cd36,27658879,2025-05-07T18:26:00.441302
ramelowb,,6fbcdb82-ed34-471d-ba53-537cd5cd7e14,38888468,2025-05-07T18:26:01.667701
Pitann,Siyasetçi gibi çar. İyi millet vekili olur,e2cd702f-3fe0-4ac8-a559-09cf837fbd13,48868524,2025-05-07T18:26:01.908124
tuRoc,,9f4dd2c8-9b96-414c-ace3-6ebc9c0194c5,33483789,2025-05-07T18:26:03.121239
Belalii311,,76b2f492-e761-4dc3-bb22-b295b93495c0,27168977,2025-05-07T18:26:03.411401
k0nGc,SAYGIM ARTTI.,cb0bc6a8-de12-4915-b6fe-bb0721747c5f,28443880,2025-05-07T18:26:04.103043
kogut81,Kalitesiz drama leş oluyp,acdbd586-14cf-4a41-b824-eed9ba7ca133,25507864,2025-05-07T18:26:04.650886
Promode,,17167f87-fa08-49fa-898e-0e6264c76fae,9178142,2025-05-07T18:26:04.890955
pasaclio,olmayan durumlardan drama kasmaya çalışıyor,86f8e5ab-25d7-405b-99ed-35abd8b29903,26932918,2025-05-07T18:26:05.125357
seto0_1,ilgi orospulugu başa bela,89c8353e-6064-4e9c-be4a-f3051df72063,26064644,2025-05-07T18:26:06.088697
Promode,,fd719c7d-3106-4766-8940-9df55f8fe098,9178142,2025-05-07T18:26:07.777739
ramelowb,,04c5e1c6-b036-42e8-be0a-43a47e6378d9,38888468,2025-05-07T18:26:08.011336
klamorvayne,misa postlarına baksana,7e1498ab-1c01-4c5a-b819-2a579c6ab5ed,40701519,2025-05-07T18:26:09.739711
btwAnil,Mavi tik almış para kazanacak abisi 2 gram zekasıyla xD,3eab37e1-2768-49b3-b5e7-fcbde8c66db7,26041017,2025-05-07T18:26:09.980903
macedon1,DRAMAZDIM,7b1013eb-0f88-4b1b-9896-581e3ad4de91,56307354,2025-05-07T18:26:11.426275
tuRoc,saygım arttı cheeeettttt,97b8690a-a0dd-4333-9ab5-165f2f4c7e66,33483789,2025-05-07T18:26:11.426275
sekitara,EATDYUSTRUETDRDUYR,a08fc37d-6ede-4726-8dee-113bdec0c9d9,26153750,2025-05-07T18:26:12.421299
Maethrys,,e6ae82d6-3699-4fdc-9f5c-780094b59d87,26966798,2025-05-07T18:26:12.421299
Zarafel,Adam lol pp li random biri girdiği triplere bak NARU ASDKASDKLASFD,edb75ceb-3e54-4258-a926-7014b93536cb,42602144,2025-05-07T18:26:13.633411
simonrileyreal,olm alinmakla ne alakasi var nig** deyince de irkcikik degil o zaman siyahiler alinmasin ne diyorsun sen ya,01bdb1eb-5e39-4747-baae-1d7e2ce54e4e,54449347,2025-05-07T18:26:14.861084
Promode,çek çek bunuda çek,f00a7b90-2917-49c9-aca9-3454803aa944,9178142,2025-05-07T18:26:15.321103
secondaryview,"hatta bunu da at, bunu",95c34cc9-3159-4ca3-a4c1-0f842d07aed9,26250505,2025-05-07T18:26:15.791376
CrapsN,,9b0f3985-1426-4159-9183-b2487437392d,26096248,2025-05-07T18:26:16.558310
yancar3455,"abi jahrein levo olayı ,&nbsp;https://www.youtube.com/watch?v=cO3TWgXLHjE&nbsp;",913ab681-1398-43b8-bbd7-949582b7cafa,1347791,2025-05-07T18:26:18.774241
Skyra_xd,gazatecilere saygı biraz abi,c074670e-7431-455f-a1ce-f42b87d794d7,26841436,2025-05-07T18:26:20.246268
C1ncunn,izleriz şimdi bunu akşam,4f95bf01-44f8-4600-a04d-4b0b81fac632,27658879,2025-05-07T18:26:21.925117
Caeldiu,o adam oe olduğu duyuluyomuş naru o yüzden gerek yok konuşmaya duyuluyomuş ama işte,656811db-aeac-49b8-bd5e-b32d83c91702,26252709,2025-05-07T18:26:23.143088
Crashid,,3ef29b61-bf71-4409-80de-dcd356c82a29,26968620,2025-05-07T18:26:23.415024
BayKingg,misa tweettttttttt,6969bd11-8263-42c6-af7f-a31ae742e266,29353466,2025-05-07T18:26:24.112485
chaxini,zamanında oguzunda arkadaşlarıyla şakalaştığı klibi buna buna sövdü diye paylaşmıştı oguz rica edip simişti silmeyince telif atmıştı ondan bile olay çıkarmıştı,e4650aea-7dae-47ec-b2a0-05f0d793d5cd,26126192,2025-05-07T18:26:24.112485
rylsara,kimden bahsediyonuz,831e063e-085e-4b45-b20f-5768e07025e5,29332177,2025-05-07T18:26:24.641004
klamorvayne,misa tweetlere bakalım,6e1918f9-a67a-4bb7-bd08-958d68b898db,40701519,2025-05-07T18:26:29.793974
aventador420,jkasnldjasmdkgnasjdkgansdg aynı şey mi allah aşkına senin yaşın kaç ya,8e9ddb4c-a398-4131-a531-f8f2add5930c,8480213,2025-05-07T18:26:32.416975
btwAnil,twit atandan,e8a2b55f-5f83-4005-9e60-05ac04bb596e,26041017,2025-05-07T18:26:39.266400
KON4LU,abi telif atın kapansın hesabı amk,ae46baa9-e1fd-4ec2-a2f1-2eb778c7f0bf,26934119,2025-05-07T18:26:41.007442
Promode,akşamki psg arsenal maçı neolur,3faf5397-cf92-4856-a36e-189b1af2f62c,9178142,2025-05-07T18:26:41.302794
rylsara,kaçırdım orayı,945b8dc4-a2cc-4172-947a-030e00a1bbc1,29332177,2025-05-07T18:26:48.391515
yancar3455,@Naru abi Jahrein Levo olayı :&nbsp;https://www.youtube.com/watch?v=cO3TWgXLHjE&nbsp;,7fe20909-2715-4c12-b640-954f9a628c6d,1347791,2025-05-07T18:26:49.611038
Promode,,7b68d8ac-d260-4bb3-84db-e641f565efd8,9178142,2025-05-07T18:26:55.261040
chealavante,,d75dcc3a-fd29-404f-b938-0e9506085b61,28274974,2025-05-07T18:26:57.439270
Maethrys,DRAMAZDIM,4fc611e1-8c36-4e17-b31c-34e83f273c29,26966798,2025-05-07T18:26:58.655464
Kgurses,Drama çıkarmaya çalışıyo eşek,f2382c8e-2cb8-46e1-a885-069c59b9a04d,26259509,2025-05-07T18:26:58.882532
sebilll,çok ses annecim,e44ec8a7-db5a-472a-8bcd-8e37a8267c16,26920966,2025-05-07T18:26:59.871018
Celil_K,ban yediyse %100 maldır,33253f67-2806-4c39-88cd-54fec936655b,30278004,2025-05-07T18:27:01.533975
sametizzz,Arsenal kazandı bile,df69274c-3e82-471e-b836-89087ce8b21d,26931912,2025-05-07T18:27:04.735848
ABlKlZLARREGLOLMASINYA,yüzde seksen beynini makarna yemiştir,bab5fb95-8cbb-4366-a37e-f453abbb2218,60644258,2025-05-07T18:27:04.977742
simonrileyreal,sen irkciligi ne zannediyorsun senin yasin kac asil kafan mi guzel anlamadim,119dc319-991e-4e74-9a81-38f995944084,54449347,2025-05-07T18:27:07.481161
iruke,sa,e32b925d-6e19-438b-b19c-e94b75ffe30e,26785010,2025-05-07T18:27:13.385987
sebilll,as hggg,e262a75c-8ba1-48cc-b76f-d965ddd7a0b8,26920966,2025-05-07T18:27:17.615662
sebilll,,dac67b00-7ed2-4ca1-814e-8d1835c4a489,26920966,2025-05-07T18:27:19.765972
Comiyel,,3b7c29ee-f311-418e-aecc-9ddd0ef2b213,28319266,2025-05-07T18:27:19.765972
ABlKlZLARREGLOLMASINYA,DRAMAZDIM,bbd643ce-f964-44da-a228-919832c36aaa,60644258,2025-05-07T18:27:20.525991
C1ncunn,laf attıktan sonra drama izleme şekli,da70c103-767e-47b7-bb95-09d022bc2198,27658879,2025-05-07T18:27:21.520861
Kubai1,,2df980ea-3595-4d6b-90e2-63bf392555c7,26859579,2025-05-07T18:27:21.520861
Atemwastaken1,,33d5b32a-e9ec-4e97-a162-844360e87527,44340261,2025-05-07T18:27:22.220734
norisnade,,fb530039-9277-4004-b281-c5d05b48e221,26042674,2025-05-07T18:27:25.191410
ABlKlZLARREGLOLMASINYA,alksjdklsajdlksaj cok iyi gerili müziği,7cc8cbfa-298e-4aef-b007-735f8a59b1ff,60644258,2025-05-07T18:27:28.406076
sametizzz,Jahrein fena bozulmuş,2cb9028a-3707-46b7-b151-364f9de6953c,26931912,2025-05-07T18:27:28.632058
iruke,hbbb,342b3b9f-7a67-4be0-b867-14f46863da13,26785010,2025-05-07T18:27:29.865151
Ekreb,shitpost mu bu,29aa8dc1-3ab5-4ca0-96b4-52fd71c5bf67,27568932,2025-05-07T18:27:32.069426
Belalii311,as hg irukem naber,8d86c0c1-9356-4861-a4af-850649942e91,27168977,2025-05-07T18:27:34.521045
Pitann,Gerilim müziği vermş,eaabc209-245d-4814-950d-04c603b52999,48868524,2025-05-07T18:27:34.991968
Atemwastaken1,drama yok penis indi,636aefc8-e280-44a4-8482-451b4a0cdc6f,44340261,2025-05-07T18:27:36.208168
sebilll,naberr,d527f6cf-6d47-4a4d-b71c-59d79e42de9d,26920966,2025-05-07T18:27:37.632202
aventador420,bu levo harbiden psikolojik sorunlu bi insan,32db20d3-96a6-448e-a2a1-cd14a23ab610,8480213,2025-05-07T18:27:39.872263
k14587,maça kaç dk var,361d290b-9cd3-4801-9878-083f57d2f892,50572923,2025-05-07T18:27:44.815372
Maethrys,bunlar nasıl boşandı ya,69497f3d-109b-4f16-b333-302885de5614,26966798,2025-05-07T18:27:46.054704
iruke,hb belalım iyidir senden naber,e5ab40f6-5388-4b81-9daa-d9666358f617,26785010,2025-05-07T18:27:46.530852
Skyra_xd,,bc0bdc07-4470-4ad0-ac3e-2ed093e6ad06,26841436,2025-05-07T18:27:48.505624
ginger_tr,cago haklı,c9c7fe74-83a9-4e00-ba17-54e3dc7c92ab,38304294,2025-05-07T18:27:51.181995
k14587,babalar maça kaç dk var,42310820-269f-46e2-ac24-f1d18299af7c,50572923,2025-05-07T18:27:51.658807
lucaasx9,pazar süprizi izlioz oley,86c0191b-1eee-49c5-af56-bccb3606687e,28221380,2025-05-07T18:27:52.870931
saykokemalistt,ses cok kısık,3f6e93a2-9d7b-44d2-8deb-c732850debdf,61942245,2025-05-07T18:27:55.305598
saykokemalistt,duymuyorum,81ff6117-e944-4a09-9729-f5b6c11c7f1d,61942245,2025-05-07T18:27:59.364561
LofKirades,bıktım dramadan amk,d77755fc-73dd-4860-b8b4-3cf16d906cba,38655793,2025-05-07T18:28:03.782052
byb280325,abi levo 2014-2015 zamanları soloqda ezdim diye bana 2 maç boyunca sovmustu bu adam cidden hicbir zaman iyi degildi,9d1fd108-03d1-49a3-a64a-d7f4819ab18b,54742398,2025-05-07T18:28:05.704520
